,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
766,50.0,50.0,50.0,47.0,48.0,42.0,43.0,31.0,32.0,50.0,50.0,48.0,46.0,34.0,33.0,50.0,50.0,42.0,42.0,33.0,49.0,44.0,39.0,28.0,47.0,44.0,33.0,32.0,44.0,38.0,37.0,35.0,44.0,31.0,40.0,36.0,38.0,34.0
767,50.0,50.0,50.0,47.0,46.0,41.0,41.0,40.0,25.0,50.0,50.0,47.0,42.0,37.0,34.0,50.0,50.0,43.0,32.0,33.0,48.0,44.0,40.0,31.0,47.0,36.0,36.0,28.0,48.0,35.0,43.0,36.0,38.0,33.0,42.0,39.0,38.0,32.0
768,50.0,50.0,49.0,49.0,50.0,41.0,36.0,40.0,35.0,50.0,50.0,48.0,43.0,38.0,30.0,50.0,50.0,49.0,39.0,31.0,50.0,44.0,38.0,29.0,47.0,41.0,37.0,35.0,41.0,41.0,40.0,35.0,43.0,37.0,44.0,38.0,31.0,30.0
769,50.0,50.0,50.0,50.0,45.0,34.0,43.0,36.0,31.0,50.0,50.0,46.0,48.0,36.0,34.0,50.0,48.0,42.0,32.0,29.0,50.0,45.0,41.0,31.0,49.0,43.0,34.0,25.0,45.0,38.0,38.0,30.0,39.0,30.0,41.0,37.0,39.0,35.0
770,50.0,50.0,48.0,50.0,45.0,37.0,40.0,37.0,28.0,50.0,50.0,48.0,46.0,39.0,27.0,50.0,47.0,42.0,39.0,29.0,49.0,43.0,41.0,28.0,49.0,43.0,31.0,30.0,48.0,42.0,42.0,41.0,40.0,30.0,37.0,40.0,36.0,35.0
771,50.0,50.0,48.0,48.0,46.0,39.0,41.0,40.0,27.0,50.0,50.0,48.0,45.0,34.0,43.0,50.0,50.0,41.0,37.0,36.0,48.0,42.0,40.0,33.0,48.0,43.0,30.0,35.0,49.0,40.0,38.0,38.0,40.0,26.0,39.0,37.0,33.0,31.0
772,50.0,50.0,49.0,47.0,46.0,38.0,38.0,40.0,29.0,50.0,50.0,48.0,44.0,39.0,28.0,50.0,48.0,41.0,34.0,25.0,50.0,46.0,34.0,30.0,47.0,41.0,35.0,35.0,46.0,41.0,46.0,39.0,41.0,28.0,40.0,35.0,38.0,39.0
773,50.0,50.0,49.0,46.0,49.0,43.0,41.0,36.0,32.0,50.0,50.0,47.0,44.0,37.0,40.0,50.0,49.0,42.0,34.0,34.0,49.0,43.0,32.0,34.0,46.0,34.0,33.0,31.0,45.0,34.0,34.0,37.0,41.0,26.0,39.0,38.0,36.0,34.0
774,50.0,50.0,50.0,50.0,49.0,41.0,41.0,29.0,28.0,50.0,50.0,45.0,48.0,37.0,31.0,50.0,48.0,46.0,39.0,29.0,49.0,44.0,37.0,32.0,48.0,43.0,35.0,32.0,46.0,38.0,40.0,38.0,39.0,31.0,43.0,40.0,34.0,35.0
775,50.0,50.0,49.0,50.0,46.0,39.0,35.0,37.0,33.0,50.0,50.0,41.0,43.0,41.0,31.0,50.0,46.0,43.0,34.0,28.0,49.0,43.0,35.0,29.0,45.0,35.0,37.0,34.0,46.0,40.0,42.0,35.0,39.0,34.0,36.0,35.0,30.0,37.0
776,50.0,50.0,48.0,48.0,46.0,47.0,41.0,40.0,34.0,50.0,50.0,46.0,46.0,38.0,36.0,50.0,46.0,42.0,38.0,30.0,49.0,43.0,38.0,30.0,46.0,42.0,35.0,34.0,44.0,40.0,46.0,36.0,41.0,33.0,43.0,37.0,30.0,29.0
777,50.0,50.0,50.0,49.0,44.0,35.0,36.0,33.0,37.0,50.0,50.0,48.0,45.0,43.0,30.0,50.0,48.0,42.0,34.0,33.0,48.0,46.0,42.0,27.0,47.0,43.0,34.0,35.0,43.0,43.0,39.0,38.0,41.0,29.0,39.0,37.0,36.0,27.0
778,50.0,50.0,49.0,50.0,47.0,44.0,41.0,34.0,24.0,50.0,50.0,42.0,44.0,38.0,31.0,50.0,49.0,42.0,33.0,28.0,50.0,43.0,41.0,35.0,43.0,38.0,35.0,29.0,45.0,37.0,40.0,37.0,40.0,34.0,46.0,30.0,32.0,36.0
779,50.0,50.0,48.0,49.0,49.0,39.0,41.0,34.0,27.0,50.0,50.0,47.0,42.0,41.0,39.0,50.0,49.0,39.0,41.0,29.0,50.0,46.0,39.0,30.0,47.0,42.0,29.0,29.0,49.0,35.0,44.0,38.0,42.0,34.0,40.0,36.0,32.0,36.0
780,50.0,50.0,48.0,49.0,42.0,40.0,37.0,36.0,32.0,50.0,50.0,45.0,44.0,35.0,36.0,50.0,46.0,47.0,35.0,26.0,49.0,44.0,38.0,32.0,42.0,43.0,35.0,29.0,45.0,39.0,39.0,35.0,42.0,27.0,39.0,39.0,33.0,33.0
781,50.0,50.0,50.0,49.0,46.0,40.0,42.0,33.0,30.0,50.0,50.0,45.0,43.0,33.0,39.0,50.0,47.0,41.0,36.0,33.0,49.0,45.0,35.0,34.0,46.0,43.0,32.0,28.0,42.0,40.0,42.0,34.0,40.0,37.0,40.0,37.0,45.0,41.0
782,50.0,50.0,49.0,45.0,47.0,43.0,40.0,38.0,35.0,50.0,50.0,47.0,44.0,32.0,32.0,50.0,48.0,44.0,34.0,30.0,49.0,47.0,37.0,25.0,49.0,43.0,29.0,36.0,41.0,40.0,44.0,39.0,36.0,28.0,42.0,42.0,39.0,38.0
783,50.0,50.0,49.0,48.0,47.0,39.0,44.0,35.0,24.0,50.0,50.0,48.0,42.0,42.0,34.0,50.0,49.0,47.0,35.0,31.0,49.0,45.0,32.0,29.0,49.0,37.0,36.0,27.0,47.0,40.0,39.0,41.0,45.0,33.0,41.0,41.0,36.0,32.0
784,50.0,50.0,49.0,49.0,48.0,42.0,40.0,34.0,37.0,50.0,50.0,45.0,44.0,39.0,35.0,50.0,49.0,46.0,36.0,34.0,49.0,39.0,38.0,35.0,48.0,44.0,37.0,29.0,48.0,38.0,44.0,36.0,38.0,34.0,40.0,36.0,34.0,35.0
785,50.0,50.0,49.0,48.0,44.0,39.0,39.0,32.0,32.0,50.0,50.0,44.0,45.0,41.0,31.0,50.0,47.0,40.0,34.0,32.0,50.0,48.0,39.0,28.0,47.0,42.0,34.0,31.0,45.0,44.0,44.0,35.0,43.0,24.0,41.0,41.0,36.0,35.0
786,50.0,50.0,48.0,48.0,46.0,38.0,40.0,36.0,35.0,50.0,50.0,47.0,46.0,36.0,39.0,50.0,50.0,44.0,40.0,28.0,49.0,45.0,39.0,39.0,46.0,36.0,30.0,35.0,42.0,41.0,44.0,32.0,41.0,34.0,42.0,29.0,41.0,39.0
787,50.0,50.0,50.0,45.0,48.0,40.0,42.0,39.0,28.0,50.0,50.0,48.0,45.0,45.0,34.0,50.0,49.0,45.0,39.0,29.0,49.0,44.0,36.0,33.0,49.0,41.0,35.0,34.0,46.0,40.0,41.0,40.0,35.0,30.0,41.0,30.0,33.0,39.0
788,50.0,50.0,49.0,48.0,47.0,41.0,38.0,34.0,27.0,50.0,50.0,47.0,45.0,37.0,26.0,50.0,49.0,45.0,35.0,26.0,48.0,44.0,39.0,28.0,50.0,42.0,30.0,29.0,47.0,36.0,42.0,40.0,42.0,30.0,34.0,38.0,35.0,37.0
789,50.0,50.0,50.0,47.0,46.0,39.0,41.0,37.0,28.0,50.0,50.0,48.0,46.0,37.0,36.0,50.0,48.0,46.0,39.0,29.0,50.0,46.0,43.0,39.0,47.0,43.0,32.0,33.0,46.0,41.0,40.0,34.0,42.0,29.0,36.0,39.0,41.0,36.0
790,50.0,50.0,49.0,46.0,45.0,45.0,37.0,36.0,21.0,50.0,50.0,49.0,41.0,35.0,31.0,50.0,47.0,45.0,37.0,28.0,48.0,44.0,37.0,37.0,45.0,36.0,32.0,30.0,42.0,43.0,35.0,40.0,30.0,35.0,41.0,34.0,35.0,31.0
791,50.0,50.0,49.0,50.0,45.0,41.0,38.0,34.0,30.0,50.0,50.0,48.0,43.0,43.0,36.0,50.0,47.0,47.0,42.0,31.0,49.0,46.0,40.0,34.0,48.0,41.0,37.0,34.0,47.0,40.0,44.0,40.0,39.0,32.0,42.0,37.0,28.0,35.0
792,50.0,50.0,50.0,50.0,48.0,40.0,41.0,37.0,27.0,50.0,50.0,48.0,46.0,36.0,33.0,50.0,46.0,42.0,38.0,34.0,50.0,45.0,40.0,33.0,45.0,44.0,36.0,32.0,45.0,42.0,40.0,36.0,42.0,30.0,35.0,37.0,29.0,36.0
793,50.0,50.0,50.0,46.0,46.0,40.0,47.0,35.0,32.0,50.0,50.0,46.0,41.0,36.0,37.0,50.0,47.0,40.0,39.0,30.0,49.0,49.0,36.0,30.0,47.0,39.0,28.0,31.0,45.0,39.0,36.0,38.0,40.0,32.0,41.0,40.0,42.0,36.0
794,50.0,50.0,49.0,50.0,45.0,45.0,34.0,36.0,27.0,50.0,50.0,49.0,43.0,36.0,26.0,50.0,49.0,42.0,38.0,32.0,50.0,46.0,33.0,34.0,44.0,41.0,34.0,32.0,47.0,35.0,45.0,35.0,40.0,30.0,39.0,35.0,35.0,35.0
795,50.0,50.0,49.0,47.0,47.0,38.0,34.0,35.0,27.0,50.0,50.0,46.0,44.0,35.0,27.0,50.0,49.0,38.0,41.0,32.0,49.0,44.0,33.0,27.0,45.0,44.0,35.0,25.0,44.0,41.0,42.0,33.0,40.0,37.0,40.0,41.0,35.0,35.0
796,50.0,50.0,47.0,48.0,45.0,41.0,39.0,35.0,31.0,50.0,50.0,45.0,38.0,36.0,32.0,50.0,48.0,44.0,39.0,32.0,50.0,45.0,40.0,31.0,45.0,39.0,40.0,29.0,43.0,38.0,39.0,34.0,37.0,34.0,35.0,35.0,31.0,36.0
797,50.0,50.0,50.0,50.0,47.0,45.0,45.0,31.0,31.0,50.0,50.0,48.0,43.0,40.0,35.0,50.0,49.0,45.0,38.0,28.0,49.0,43.0,40.0,27.0,47.0,34.0,37.0,21.0,43.0,36.0,40.0,39.0,38.0,35.0,37.0,35.0,29.0,39.0
798,50.0,50.0,48.0,50.0,47.0,42.0,42.0,36.0,33.0,50.0,50.0,49.0,44.0,41.0,37.0,50.0,46.0,41.0,40.0,36.0,49.0,41.0,37.0,27.0,44.0,40.0,32.0,33.0,46.0,33.0,40.0,41.0,36.0,36.0,37.0,37.0,28.0,35.0
799,50.0,50.0,48.0,48.0,47.0,44.0,38.0,38.0,28.0,50.0,50.0,48.0,39.0,35.0,30.0,50.0,50.0,44.0,40.0,36.0,47.0,40.0,42.0,33.0,46.0,41.0,33.0,34.0,46.0,37.0,43.0,37.0,43.0,29.0,34.0,35.0,33.0,38.0
800,50.0,50.0,50.0,46.0,47.0,39.0,39.0,42.0,31.0,50.0,50.0,47.0,42.0,38.0,31.0,50.0,50.0,44.0,34.0,30.0,50.0,44.0,43.0,30.0,48.0,38.0,35.0,29.0,43.0,35.0,37.0,38.0,46.0,28.0,40.0,35.0,37.0,34.0
801,50.0,50.0,50.0,49.0,43.0,40.0,38.0,37.0,32.0,50.0,50.0,48.0,42.0,39.0,31.0,50.0,48.0,37.0,36.0,36.0,49.0,47.0,41.0,30.0,48.0,41.0,32.0,27.0,42.0,41.0,45.0,33.0,39.0,32.0,38.0,37.0,36.0,37.0
802,50.0,50.0,50.0,48.0,44.0,37.0,40.0,31.0,29.0,50.0,50.0,42.0,41.0,30.0,32.0,50.0,47.0,46.0,32.0,29.0,48.0,41.0,40.0,36.0,46.0,38.0,33.0,32.0,45.0,41.0,40.0,33.0,44.0,26.0,33.0,35.0,42.0,32.0
803,50.0,50.0,48.0,47.0,48.0,44.0,38.0,34.0,24.0,50.0,50.0,47.0,44.0,42.0,40.0,50.0,44.0,40.0,32.0,31.0,50.0,45.0,34.0,28.0,48.0,41.0,35.0,33.0,43.0,43.0,38.0,33.0,42.0,26.0,40.0,38.0,32.0,33.0
804,50.0,50.0,50.0,47.0,45.0,38.0,38.0,40.0,34.0,50.0,50.0,46.0,40.0,35.0,32.0,50.0,49.0,43.0,39.0,38.0,48.0,40.0,39.0,29.0,45.0,41.0,30.0,29.0,42.0,43.0,40.0,35.0,43.0,38.0,41.0,39.0,36.0,38.0
805,50.0,50.0,48.0,49.0,42.0,39.0,38.0,35.0,30.0,50.0,50.0,45.0,46.0,37.0,38.0,50.0,49.0,44.0,37.0,31.0,48.0,42.0,39.0,33.0,47.0,35.0,31.0,36.0,47.0,38.0,41.0,41.0,43.0,30.0,34.0,39.0,39.0,30.0
806,50.0,50.0,47.0,46.0,45.0,40.0,45.0,37.0,26.0,50.0,50.0,48.0,46.0,36.0,37.0,50.0,49.0,41.0,36.0,34.0,50.0,41.0,39.0,28.0,48.0,42.0,32.0,32.0,44.0,41.0,40.0,35.0,39.0,35.0,33.0,31.0,36.0,31.0
807,50.0,50.0,49.0,49.0,45.0,41.0,39.0,39.0,33.0,50.0,50.0,47.0,43.0,36.0,29.0,50.0,47.0,43.0,36.0,30.0,50.0,47.0,39.0,29.0,47.0,43.0,32.0,28.0,47.0,35.0,40.0,36.0,37.0,39.0,37.0,33.0,37.0,34.0
808,50.0,50.0,50.0,49.0,43.0,40.0,39.0,37.0,33.0,50.0,50.0,44.0,49.0,41.0,27.0,50.0,47.0,42.0,38.0,34.0,49.0,44.0,36.0,27.0,49.0,43.0,28.0,23.0,46.0,40.0,40.0,37.0,40.0,32.0,35.0,44.0,33.0,29.0
809,50.0,50.0,50.0,50.0,46.0,42.0,39.0,39.0,25.0,50.0,50.0,47.0,46.0,37.0,28.0,50.0,48.0,44.0,39.0,29.0,48.0,44.0,35.0,31.0,49.0,36.0,38.0,36.0,42.0,35.0,43.0,39.0,42.0,32.0,39.0,35.0,37.0,35.0
810,50.0,50.0,50.0,48.0,48.0,37.0,40.0,34.0,26.0,50.0,50.0,44.0,43.0,38.0,37.0,50.0,49.0,46.0,35.0,38.0,48.0,47.0,39.0,35.0,49.0,39.0,35.0,36.0,43.0,39.0,40.0,38.0,39.0,23.0,39.0,36.0,33.0,35.0
811,50.0,50.0,49.0,47.0,43.0,46.0,42.0,35.0,37.0,50.0,50.0,49.0,44.0,42.0,35.0,50.0,50.0,42.0,39.0,31.0,49.0,47.0,38.0,28.0,47.0,43.0,35.0,31.0,44.0,38.0,46.0,34.0,45.0,31.0,45.0,35.0,34.0,28.0
812,50.0,50.0,49.0,49.0,47.0,43.0,42.0,34.0,32.0,50.0,50.0,46.0,45.0,41.0,35.0,50.0,49.0,45.0,38.0,29.0,50.0,46.0,37.0,28.0,45.0,41.0,32.0,27.0,46.0,43.0,41.0,30.0,39.0,32.0,36.0,37.0,36.0,31.0
813,50.0,50.0,47.0,48.0,46.0,40.0,41.0,39.0,29.0,50.0,50.0,44.0,41.0,44.0,33.0,50.0,48.0,47.0,41.0,31.0,48.0,43.0,34.0,27.0,48.0,42.0,42.0,31.0,45.0,39.0,44.0,40.0,40.0,34.0,35.0,34.0,35.0,34.0
814,50.0,50.0,48.0,50.0,49.0,35.0,41.0,36.0,23.0,50.0,50.0,39.0,40.0,36.0,26.0,50.0,46.0,47.0,38.0,34.0,50.0,44.0,43.0,35.0,48.0,42.0,38.0,33.0,44.0,36.0,42.0,34.0,36.0,30.0,42.0,38.0,34.0,37.0
815,50.0,50.0,49.0,49.0,48.0,43.0,40.0,36.0,23.0,50.0,50.0,47.0,44.0,38.0,35.0,50.0,50.0,42.0,33.0,27.0,49.0,49.0,38.0,30.0,46.0,38.0,36.0,37.0,46.0,41.0,37.0,38.0,37.0,35.0,36.0,44.0,31.0,42.0
816,50.0,50.0,48.0,46.0,46.0,39.0,36.0,31.0,34.0,50.0,50.0,44.0,47.0,38.0,38.0,50.0,49.0,39.0,37.0,29.0,50.0,46.0,36.0,28.0,45.0,42.0,31.0,29.0,43.0,38.0,36.0,39.0,41.0,30.0,37.0,33.0,29.0,32.0
817,50.0,50.0,50.0,50.0,48.0,37.0,40.0,34.0,33.0,50.0,50.0,44.0,46.0,38.0,33.0,50.0,46.0,41.0,32.0,27.0,47.0,46.0,38.0,26.0,47.0,36.0,36.0,36.0,47.0,40.0,38.0,34.0,42.0,30.0,44.0,32.0,34.0,35.0
818,50.0,50.0,50.0,48.0,46.0,37.0,40.0,37.0,26.0,50.0,50.0,44.0,44.0,36.0,37.0,50.0,49.0,40.0,37.0,24.0,49.0,44.0,36.0,35.0,46.0,46.0,35.0,33.0,45.0,35.0,34.0,35.0,41.0,27.0,34.0,38.0,40.0,35.0
819,50.0,50.0,48.0,49.0,45.0,40.0,40.0,37.0,34.0,50.0,50.0,48.0,45.0,37.0,30.0,50.0,49.0,46.0,39.0,32.0,49.0,42.0,38.0,34.0,47.0,40.0,36.0,28.0,45.0,39.0,39.0,39.0,33.0,32.0,37.0,36.0,36.0,37.0
820,50.0,50.0,50.0,47.0,48.0,39.0,41.0,38.0,32.0,50.0,50.0,43.0,43.0,38.0,29.0,50.0,48.0,42.0,37.0,34.0,49.0,47.0,34.0,35.0,49.0,38.0,34.0,33.0,47.0,36.0,42.0,38.0,34.0,29.0,37.0,43.0,35.0,35.0
821,50.0,50.0,47.0,49.0,47.0,47.0,43.0,31.0,25.0,50.0,50.0,47.0,38.0,36.0,35.0,50.0,47.0,46.0,32.0,30.0,48.0,47.0,36.0,29.0,46.0,42.0,32.0,31.0,46.0,41.0,44.0,38.0,45.0,26.0,40.0,36.0,35.0,36.0
822,50.0,50.0,49.0,50.0,48.0,42.0,40.0,32.0,26.0,50.0,50.0,48.0,46.0,40.0,34.0,50.0,48.0,44.0,33.0,34.0,50.0,45.0,38.0,31.0,47.0,40.0,38.0,32.0,48.0,39.0,45.0,37.0,40.0,34.0,39.0,37.0,37.0,30.0
823,50.0,50.0,49.0,48.0,47.0,41.0,45.0,33.0,33.0,50.0,50.0,43.0,47.0,32.0,27.0,50.0,48.0,40.0,38.0,26.0,49.0,45.0,39.0,28.0,50.0,40.0,32.0,30.0,43.0,41.0,42.0,37.0,41.0,31.0,42.0,40.0,33.0,35.0
824,50.0,50.0,49.0,47.0,45.0,37.0,42.0,31.0,29.0,50.0,50.0,48.0,41.0,46.0,35.0,50.0,48.0,45.0,34.0,34.0,50.0,40.0,36.0,29.0,48.0,41.0,29.0,28.0,45.0,39.0,37.0,41.0,40.0,34.0,43.0,30.0,34.0,29.0
825,50.0,50.0,48.0,48.0,46.0,42.0,42.0,36.0,31.0,50.0,50.0,47.0,41.0,34.0,26.0,50.0,47.0,47.0,41.0,31.0,49.0,43.0,36.0,30.0,49.0,43.0,38.0,32.0,44.0,38.0,46.0,34.0,43.0,29.0,42.0,32.0,35.0,30.0
826,50.0,50.0,47.0,48.0,49.0,43.0,38.0,38.0,29.0,50.0,50.0,46.0,41.0,37.0,29.0,50.0,49.0,43.0,37.0,29.0,48.0,41.0,37.0,34.0,47.0,41.0,29.0,33.0,48.0,37.0,40.0,39.0,42.0,31.0,40.0,44.0,35.0,33.0
827,50.0,50.0,50.0,48.0,46.0,42.0,39.0,37.0,32.0,50.0,50.0,48.0,44.0,39.0,34.0,50.0,47.0,40.0,37.0,30.0,48.0,44.0,33.0,27.0,50.0,43.0,33.0,33.0,46.0,41.0,44.0,39.0,38.0,33.0,36.0,35.0,39.0,32.0
828,50.0,50.0,48.0,49.0,46.0,44.0,40.0,39.0,29.0,50.0,50.0,46.0,44.0,43.0,33.0,50.0,47.0,40.0,44.0,33.0,50.0,43.0,41.0,33.0,48.0,41.0,32.0,23.0,46.0,38.0,36.0,35.0,42.0,32.0,36.0,40.0,33.0,30.0
829,50.0,50.0,50.0,48.0,47.0,43.0,40.0,38.0,25.0,50.0,50.0,45.0,42.0,35.0,34.0,50.0,48.0,44.0,37.0,34.0,48.0,42.0,42.0,34.0,45.0,42.0,28.0,32.0,45.0,41.0,40.0,40.0,45.0,32.0,41.0,40.0,38.0,37.0
830,50.0,50.0,47.0,45.0,42.0,39.0,38.0,38.0,26.0,50.0,50.0,47.0,37.0,40.0,36.0,50.0,50.0,43.0,39.0,29.0,50.0,45.0,36.0,30.0,46.0,43.0,30.0,25.0,47.0,38.0,40.0,34.0,41.0,26.0,44.0,27.0,36.0,35.0
831,50.0,50.0,49.0,46.0,47.0,40.0,38.0,30.0,35.0,50.0,50.0,48.0,43.0,34.0,32.0,50.0,50.0,45.0,40.0,31.0,49.0,41.0,38.0,33.0,46.0,44.0,37.0,30.0,44.0,38.0,47.0,39.0,39.0,35.0,40.0,31.0,37.0,31.0
832,50.0,50.0,47.0,47.0,43.0,43.0,37.0,39.0,32.0,50.0,50.0,46.0,41.0,34.0,30.0,50.0,50.0,44.0,40.0,28.0,49.0,46.0,35.0,31.0,47.0,42.0,27.0,26.0,45.0,40.0,43.0,38.0,40.0,28.0,35.0,36.0,37.0,34.0
833,50.0,50.0,48.0,48.0,46.0,44.0,43.0,40.0,31.0,50.0,50.0,48.0,43.0,37.0,31.0,50.0,47.0,43.0,34.0,31.0,49.0,41.0,42.0,32.0,47.0,42.0,35.0,26.0,47.0,34.0,38.0,33.0,42.0,25.0,45.0,35.0,33.0,32.0
834,50.0,50.0,49.0,45.0,46.0,43.0,38.0,37.0,29.0,50.0,50.0,48.0,44.0,33.0,37.0,50.0,47.0,42.0,34.0,32.0,50.0,41.0,43.0,29.0,44.0,40.0,35.0,28.0,46.0,40.0,36.0,36.0,42.0,31.0,36.0,31.0,39.0,34.0
835,50.0,50.0,50.0,49.0,42.0,44.0,41.0,39.0,32.0,50.0,50.0,48.0,39.0,37.0,36.0,50.0,50.0,43.0,36.0,24.0,50.0,44.0,37.0,33.0,48.0,38.0,37.0,31.0,48.0,37.0,43.0,44.0,38.0,30.0,41.0,36.0,37.0,30.0
836,50.0,50.0,50.0,48.0,46.0,46.0,41.0,33.0,32.0,50.0,50.0,45.0,42.0,38.0,35.0,50.0,48.0,42.0,34.0,25.0,49.0,45.0,38.0,32.0,47.0,41.0,36.0,30.0,49.0,44.0,34.0,34.0,46.0,36.0,36.0,35.0,40.0,36.0
837,50.0,50.0,50.0,46.0,47.0,40.0,40.0,39.0,31.0,50.0,50.0,46.0,43.0,42.0,34.0,50.0,47.0,47.0,38.0,24.0,48.0,47.0,37.0,25.0,49.0,42.0,34.0,33.0,43.0,41.0,36.0,44.0,40.0,35.0,33.0,41.0,34.0,36.0
838,50.0,50.0,48.0,50.0,47.0,42.0,42.0,35.0,28.0,50.0,50.0,45.0,40.0,38.0,35.0,50.0,47.0,37.0,34.0,35.0,50.0,43.0,38.0,34.0,49.0,46.0,29.0,31.0,48.0,37.0,37.0,37.0,42.0,25.0,36.0,35.0,29.0,38.0
839,50.0,50.0,49.0,50.0,45.0,42.0,44.0,38.0,32.0,50.0,50.0,42.0,45.0,39.0,32.0,50.0,50.0,42.0,38.0,27.0,49.0,46.0,38.0,25.0,49.0,42.0,33.0,28.0,46.0,34.0,38.0,41.0,41.0,25.0,45.0,37.0,37.0,36.0
840,50.0,50.0,50.0,47.0,47.0,46.0,39.0,38.0,31.0,50.0,50.0,46.0,44.0,35.0,33.0,50.0,46.0,43.0,38.0,35.0,49.0,43.0,36.0,36.0,46.0,44.0,37.0,32.0,46.0,38.0,42.0,39.0,40.0,33.0,37.0,33.0,29.0,33.0
841,50.0,50.0,49.0,46.0,45.0,41.0,37.0,37.0,25.0,50.0,50.0,47.0,46.0,39.0,32.0,50.0,47.0,44.0,37.0,31.0,50.0,44.0,40.0,28.0,47.0,41.0,38.0,27.0,47.0,35.0,39.0,44.0,42.0,27.0,39.0,42.0,30.0,32.0
842,50.0,50.0,50.0,49.0,45.0,43.0,40.0,30.0,26.0,50.0,50.0,45.0,43.0,41.0,37.0,50.0,48.0,43.0,42.0,34.0,48.0,48.0,37.0,34.0,49.0,39.0,35.0,32.0,43.0,37.0,41.0,36.0,40.0,21.0,36.0,36.0,33.0,37.0
843,50.0,50.0,49.0,48.0,43.0,33.0,41.0,39.0,34.0,50.0,50.0,43.0,37.0,35.0,40.0,50.0,49.0,39.0,39.0,31.0,50.0,44.0,38.0,33.0,43.0,41.0,35.0,32.0,46.0,41.0,40.0,39.0,35.0,33.0,35.0,38.0,36.0,32.0
844,50.0,50.0,48.0,48.0,48.0,45.0,41.0,38.0,30.0,50.0,50.0,48.0,41.0,38.0,32.0,50.0,48.0,41.0,36.0,34.0,50.0,43.0,37.0,32.0,47.0,41.0,29.0,26.0,45.0,41.0,38.0,40.0,42.0,32.0,42.0,36.0,39.0,34.0
845,50.0,50.0,50.0,49.0,49.0,43.0,40.0,36.0,35.0,50.0,50.0,46.0,46.0,39.0,35.0,50.0,48.0,48.0,35.0,32.0,47.0,47.0,35.0,29.0,50.0,41.0,31.0,36.0,45.0,37.0,41.0,32.0,42.0,31.0,41.0,35.0,37.0,33.0
846,50.0,50.0,49.0,47.0,46.0,38.0,37.0,35.0,33.0,50.0,50.0,47.0,38.0,44.0,28.0,50.0,48.0,48.0,37.0,35.0,49.0,42.0,38.0,30.0,48.0,41.0,32.0,32.0,45.0,41.0,42.0,40.0,39.0,36.0,37.0,35.0,36.0,37.0
847,50.0,50.0,49.0,50.0,48.0,44.0,43.0,33.0,28.0,50.0,50.0,48.0,44.0,38.0,32.0,50.0,46.0,43.0,40.0,29.0,50.0,44.0,45.0,33.0,49.0,43.0,38.0,34.0,46.0,43.0,47.0,41.0,36.0,33.0,38.0,41.0,33.0,35.0
848,50.0,50.0,48.0,49.0,47.0,38.0,42.0,36.0,28.0,50.0,50.0,47.0,43.0,42.0,27.0,50.0,49.0,45.0,38.0,30.0,47.0,45.0,38.0,31.0,47.0,40.0,34.0,26.0,42.0,38.0,43.0,35.0,43.0,32.0,44.0,38.0,31.0,36.0
849,50.0,50.0,49.0,49.0,46.0,41.0,38.0,40.0,26.0,50.0,50.0,50.0,48.0,41.0,34.0,50.0,45.0,42.0,42.0,31.0,49.0,43.0,35.0,26.0,49.0,41.0,32.0,28.0,46.0,38.0,36.0,34.0,42.0,30.0,40.0,37.0,33.0,31.0
850,50.0,50.0,49.0,50.0,46.0,39.0,42.0,35.0,30.0,50.0,50.0,49.0,46.0,40.0,30.0,50.0,48.0,42.0,35.0,25.0,50.0,44.0,34.0,27.0,48.0,40.0,37.0,28.0,46.0,38.0,42.0,36.0,41.0,30.0,37.0,35.0,30.0,34.0
851,50.0,50.0,48.0,48.0,45.0,43.0,43.0,32.0,33.0,50.0,50.0,46.0,41.0,36.0,33.0,50.0,47.0,45.0,39.0,29.0,49.0,47.0,41.0,33.0,47.0,44.0,37.0,27.0,46.0,31.0,44.0,33.0,39.0,32.0,34.0,33.0,35.0,29.0
852,50.0,50.0,50.0,49.0,46.0,40.0,39.0,36.0,30.0,50.0,50.0,47.0,44.0,36.0,33.0,50.0,49.0,42.0,34.0,32.0,50.0,43.0,41.0,34.0,49.0,37.0,30.0,34.0,46.0,38.0,41.0,38.0,38.0,26.0,40.0,39.0,30.0,27.0
853,50.0,50.0,50.0,47.0,47.0,44.0,37.0,39.0,29.0,50.0,50.0,46.0,45.0,39.0,38.0,50.0,47.0,42.0,40.0,27.0,48.0,44.0,40.0,41.0,48.0,41.0,26.0,27.0,50.0,33.0,43.0,36.0,39.0,32.0,40.0,37.0,33.0,33.0
854,50.0,50.0,49.0,49.0,45.0,43.0,39.0,36.0,28.0,50.0,50.0,48.0,46.0,40.0,38.0,50.0,49.0,39.0,39.0,29.0,48.0,45.0,33.0,34.0,49.0,45.0,33.0,33.0,44.0,38.0,42.0,38.0,41.0,29.0,38.0,39.0,35.0,30.0
855,50.0,50.0,49.0,48.0,41.0,45.0,41.0,39.0,26.0,50.0,50.0,46.0,44.0,31.0,36.0,50.0,48.0,48.0,36.0,32.0,50.0,42.0,37.0,31.0,49.0,42.0,28.0,29.0,43.0,38.0,43.0,40.0,37.0,32.0,41.0,35.0,31.0,38.0
